replica_id,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,ra_deg,dec_deg
1504,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1505,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1506,-576529407.585042,461412197.943090,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1507,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1508,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1509,-576529407.585046,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1510,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1511,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1512,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1513,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1514,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1515,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1516,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1517,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1518,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1519,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1520,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1521,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1522,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1523,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1524,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1525,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1526,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1527,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1528,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1529,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1530,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1531,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1532,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1533,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1534,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1535,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1536,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1537,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1538,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1539,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1540,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1541,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1542,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1543,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1544,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1545,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1546,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1547,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1548,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1549,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1550,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1551,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1552,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1553,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1554,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1555,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1556,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1557,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1558,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1559,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1560,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1561,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1562,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1563,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1564,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1565,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1566,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1567,-576529407.585061,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1568,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1569,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1570,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1571,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1572,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1573,-576529407.585061,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1574,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1575,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1576,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1577,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1578,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1579,-576529407.585063,461412197.943104,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1580,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1581,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1582,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1583,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1584,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1585,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1586,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1587,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1588,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1589,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1590,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1591,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1592,-576529407.585043,461412197.943091,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1593,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1594,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1595,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1596,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1597,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1598,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1599,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1600,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1601,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1602,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1603,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1604,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1605,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1606,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1607,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1608,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1609,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1610,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1611,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1612,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1613,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1614,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1615,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1616,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1617,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1618,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1619,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1620,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1621,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1622,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1623,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1624,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1625,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1626,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1627,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1628,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1629,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1630,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1631,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1632,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1633,-576529407.585046,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1634,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1635,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1636,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1637,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1638,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1639,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1640,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1641,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1642,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1643,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1644,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1645,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1646,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1647,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1648,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1649,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1650,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1651,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1652,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1653,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1654,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1655,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1656,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1657,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1658,-576529407.585060,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1659,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1660,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1661,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1662,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1663,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1664,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1665,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1666,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1667,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1668,-576529407.585040,461412197.943089,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1669,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1670,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1671,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1672,-576529407.585046,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1673,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1674,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1675,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1676,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1677,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1678,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1679,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1680,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1681,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1682,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1683,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1684,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1685,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1686,-576529407.585064,461412197.943105,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1687,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1688,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1689,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1690,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1691,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1692,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1693,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1694,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1695,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1696,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1697,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1698,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1699,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1700,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1701,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1702,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1703,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1704,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1705,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1706,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1707,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1708,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1709,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1710,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1711,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1712,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1713,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1714,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1715,-576529407.585043,461412197.943091,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1716,-576529407.585064,461412197.943104,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1717,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1718,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1719,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1720,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1721,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1722,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1723,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1724,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1725,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1726,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1727,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1728,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1729,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1730,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1731,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1732,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1733,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1734,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1735,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1736,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1737,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1738,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1739,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1740,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1741,-576529407.585044,461412197.943091,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1742,-576529407.585046,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1743,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1744,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1745,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1746,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1747,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1748,-576529407.585061,461412197.943103,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1749,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1750,-576529407.585046,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1751,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1752,-576529407.585046,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1753,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1754,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1755,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1756,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1757,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1758,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1759,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1760,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1761,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1762,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1763,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1764,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1765,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1766,-576529407.585045,461412197.943092,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1767,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
1768,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1769,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
1770,-576529407.585043,461412197.943091,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
1771,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
